prefix,route,channel,serviceType,leadTime,days
GU6,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH1,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH10,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH11,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH12,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH13,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH14,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH15,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH16,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH17,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH2,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH20,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH3,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH4,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH5,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH6,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
RH77,TKC25 Brighton,Jigsaw Channel,Two-person,5 Days,Tuesday|Friday
BN1,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN10,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN11,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN12,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN13,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN14,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN15,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN16,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN17,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN18,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN2,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN20,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN21,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN22,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN23,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN24,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN25,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN26,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN27,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN3,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN4,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN41,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN42,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN43,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN44,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN45,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN5,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN50,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN52,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN6,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN7,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN8,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN9,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
GU5,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
GU6,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH1,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH10,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH11,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH12,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH13,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH14,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH15,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH16,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH17,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH2,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH20,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH3,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH4,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH5,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH6,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
RH77,TKC25 Brighton,Merchant Channel,Two-person,5 Days,Tuesday|Friday
BN1,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN10,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN11,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN12,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN13,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN14,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN15,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN16,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN17,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN18,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN2,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN20,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN21,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN22,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN23,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN24,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN25,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN26,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN27,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN3,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN4,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN41,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN42,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN43,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN44,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN45,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN5,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN50,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN52,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN6,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN7,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN8,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
BN9,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
GU5,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
GU6,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH1,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH10,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH11,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH12,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH13,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH14,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH15,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH16,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH17,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH2,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH20,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH3,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH4,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH5,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH6,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
RH77,TKC25 Brighton,Retail Channel,Two-person,21 Days,Tuesday|Friday
E1,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E10,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E11,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E12,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E13,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E14,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E15,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E16,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E17,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E18,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E2,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E20,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E3,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E4,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E5,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E6,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E7,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E8,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
E9,TKC25 London North East (A),Component Channel,One-person,2 Days,Thursday
EC1A,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC1M,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC1N,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC1P,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC1R,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC1V,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC1Y,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC2A,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC2M,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC2N,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC2P,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC2R,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC2V,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC3A,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC3M,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC3N,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC3P,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC3R,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC3V,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC4A,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC4M,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC4N,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC4P,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC4R,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC4V,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC4Y,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EC50,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
EN10,TKC25 London North East (B),Component Channel,One-person,2 Days,Wednesday
